Lesson_No.,Problem.Hierarchy,Topics,Hints,Opportunity.SubSkills.,Opportunity.KTracedSkills.,Opportunity.Rules.,count_subskill,count_tracedskill,count_rules,Correct.First.Attempt,Step.Duration..sec.,Attempts
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,14,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,15,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,16,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,17,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,18,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,4,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,0,0,0,0,0,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,19,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,20,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,21,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,22,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,5,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,1,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,2,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,3,0,0,1,0,3.497,0
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,23,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,24,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,0,0,0,0,0,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,25,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,6,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,1,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,2,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,3,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,6,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,7,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,19,13,1,1,1,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,26,0,0,1,0,3.497,0
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,27,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,28,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,29,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,1,0,0,0,0,0,0,0,3.497,0
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,8,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,9,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,20,14,2,1,1,1,0,3.497,0
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,7,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,4,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,30,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,22,16,16,1,1,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,19,0,0,1,0,3.497,0
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,20,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,31,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,32,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,33,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,34,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,10,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,0,0,13,0,0,1,1,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,23,17,0,1,1,0,0,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,1,0,0,0,0,0,0,0,3.497,0
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2,0,24,18,0,1,1,0,0,3.497,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,1,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,1,8,1,7,1,1,1,0,0,3
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,1,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,0,0,0,0,0,0,2
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,2,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,9,2,8,1,1,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,3,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,10,3,9,1,1,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,2,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,0,0,0,0,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,4,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,11,4,10,1,1,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,5,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,12,5,11,1,1,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,6,0,0,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,13,6,12,1,1,1,1,0,1
22,Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1,0,0,0,3,0,0,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,1,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,2,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,3,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,4,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,5,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,6,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,1,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,7,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,2,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,3,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,2,1,1,4,1,1,1,0,0,15
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,8,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,5,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,6,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,7,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,1,1,8,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,2,1,1,1,1,1,1,0,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,9,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,9,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,10,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,10,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,11,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,11,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,12,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,12,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,13,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,13,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,14,1,1,1,0,0,3
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,14,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,15,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,15,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,16,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,2,2,16,1,1,1,1,0,3
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,2,2,2,2,1,1,1,0,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,17,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,17,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,18,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,18,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,19,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,19,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,20,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,20,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,21,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,21,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,22,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,22,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,23,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,23,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,24,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,3,3,24,1,1,1,0,0,3
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,2,3,3,3,1,1,1,0,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,7,7,25,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,7,7,25,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,26,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,26,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,7,7,27,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,7,7,27,1,1,1,1,0,3
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,7,7,28,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,7,7,28,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,29,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,4,4,29,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,8,8,30,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,8,8,30,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,8,8,31,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,8,8,31,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,8,8,32,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,8,8,32,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,2,4,4,4,1,1,1,0,0,3
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,33,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,33,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,34,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,5,5,34,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,9,9,35,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,9,9,35,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,9,9,36,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,9,9,36,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,9,9,37,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,9,9,37,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,10,10,38,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,10,10,38,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,10,10,39,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,10,10,39,1,1,1,1,0,3
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,10,10,40,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,10,10,40,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,2,5,5,5,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,11,11,41,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,11,11,41,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,12,12,42,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,12,12,42,1,1,1,0,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,11,11,43,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,2,11,11,43,1,1,1,0,0,7
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,12,12,44,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,12,12,44,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,11,11,45,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,11,11,45,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,12,12,46,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,12,12,46,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,47,1,1,1,1,0,2
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,47,1,1,1,1,0,1
23,Unit GENERAL-LINEAR-FORM, Section GENERAL-LINEAR-FORM-1,0,6,6,48,1,1,1,1,0,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,133,0,33,1,0,1,0,37.146,5
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,159,0,0,1,1,24.764,4
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,158,0,0,1,1,18.573,3
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,161,0,0,1,1,18.573,3
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,33,33,1,3,3,1,1,12.382,2
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,135,0,14,1,0,1,1,12.382,2
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,41,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,45,0,8,2,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,44,0,7,2,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,41,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,34,34,26,3,3,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,134,0,18,1,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,16,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,57,0,1,2,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,56,0,1,2,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,15,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,136,0,13,1,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,156,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,157,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,160,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,15,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,1,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,1,1,1,1,1,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,162,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,20,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,65,0,17,1,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,370,0,68,2,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,619,0,212,3,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,8,1,8,1,1,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,0,0,163,0,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,21,0,81,1,0,1,1,6.191,1
24,Unit INEQUALITY-SYSTEMS-SOLVING, Section INEQUALITY-SYSTEMS-SOLVING-1,0,229,0,159,2,0,1,1,6.191,1
